scenario_id,run_label,cost_weight,emissions_weight,equity_weight,seed,iterations,run_id,iteration,current_objective,best_objective,accepted,event_case
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,6,-19.46816239069159,-19.46816239069159,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,7,-21.198746458508285,-21.198746458508285,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,8,-23.405425778303666,-23.405425778303666,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,9,-25.452432149488054,-25.452432149488054,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,10,-28.627618477149174,-28.627618477149174,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,11,-32.23882462696648,-32.23882462696648,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,12,-34.36202768007371,-34.36202768007371,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,13,-36.06161355728008,-36.06161355728008,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,14,-37.77354197443863,-37.77354197443863,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,15,-41.384621927850816,-41.384621927850816,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,16,-43.0645838691843,-43.0645838691843,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,17,-47.087425478160334,-47.087425478160334,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,18,-49.28905581703748,-49.28905581703748,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,19,-51.476846302644255,-51.476846302644255,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,20,-55.040034001598585,-55.040034001598585,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,21,-56.578434888850964,-56.578434888850964,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,22,-60.161470928071786,-60.161470928071786,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,23,-63.77330557677752,-63.77330557677752,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,24,-65.82034667521712,-65.82034667521712,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,25,-69.43247816651342,-69.43247816651342,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,26,-70.79353836715596,-70.79353836715596,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,27,-71.61863293195223,-71.61863293195223,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,28,-72.93143174847292,-72.93143174847292,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,29,-73.32446056393859,-73.32446056393859,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,30,-73.86766952306101,-73.86766952306101,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,31,-74.34651637043616,-74.34651637043616,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,32,-75.0158029273813,-75.0158029273813,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,33,-75.55234132008886,-75.55234132008886,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,34,-76.1645055335778,-76.1645055335778,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,35,-76.78939441109375,-76.78939441109375,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,36,-77.39385714651307,-77.39385714651307,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,37,-77.62591067930568,-77.62591067930568,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,38,-78.13874408256096,-78.13874408256096,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,39,-78.55117320729447,-78.55117320729447,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,40,-79.30958246764374,-79.30958246764374,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,41,-79.70199699986658,-79.70199699986658,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,42,-80.05376644291042,-80.05376644291042,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,43,-80.50677650921112,-80.50677650921112,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,44,-80.93675237372885,-80.93675237372885,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,45,-81.37586407663137,-81.37586407663137,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,46,-81.97629934622577,-81.97629934622577,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,47,-82.50383844608328,-82.50383844608328,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,48,-82.78707141522398,-82.78707141522398,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,49,-83.24155600395719,-83.24155600395719,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,50,-83.74556111514369,-83.74556111514369,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,51,-84.20002172478769,-84.20002172478769,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,52,-84.59199718377948,-84.59199718377948,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,53,-85.04642684017942,-85.04642684017942,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,54,-85.79121735687441,-85.79121735687441,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,55,-86.18024087487612,-86.18024087487612,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,56,-86.49217961904854,-86.49217961904854,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,57,-86.75697190990913,-86.75697190990913,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,58,-87.26101754167807,-87.26101754167807,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,59,-87.72596429136371,-87.72596429136371,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,60,-88.15088345913487,-88.15088345913487,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,61,-88.46036113990759,-88.46036113990759,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,62,-88.77204492560463,-88.77204492560463,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,63,-89.07813764352746,-89.07813764352746,True,improvement
emissions_priority,Emissions Priority,0.75,1.5,0.75,42,64,emissions_priority__iter_064__seed_42,64,-89.42988898370571,-89.42988898370571,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,1,equity_priority__iter_001__seed_42,1,-4.905193270105045,-4.905193270105045,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,4,equity_priority__iter_004__seed_42,1,-4.905193270105045,-4.905193270105045,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,4,equity_priority__iter_004__seed_42,2,-12.330317167962368,-12.330317167962368,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,4,equity_priority__iter_004__seed_42,3,-19.6353431802967,-19.6353431802967,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,4,equity_priority__iter_004__seed_42,4,-26.101792603489635,-26.101792603489635,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,1,-4.905193270105045,-4.905193270105045,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,2,-12.330317167962368,-12.330317167962368,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,3,-19.6353431802967,-19.6353431802967,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,4,-26.101792603489635,-26.101792603489635,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,5,-33.3015778183013,-33.3015778183013,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,6,-39.77693821357483,-39.77693821357483,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,7,-43.48489026533437,-43.48489026533437,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,8,-48.01863895975524,-48.01863895975524,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,9,-52.51546740632247,-52.51546740632247,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,10,-59.07758014502695,-59.07758014502695,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,11,-66.3821734972426,-66.3821734972426,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,12,-71.0536737208781,-71.0536737208781,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,13,-74.85247894188304,-74.85247894188304,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,14,-78.56171942214024,-78.56171942214024,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,15,-85.86609372065844,-85.86609372065844,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,16,equity_priority__iter_016__seed_42,16,-89.7466135386304,-89.7466135386304,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,1,-4.905193270105045,-4.905193270105045,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,2,-12.330317167962368,-12.330317167962368,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,3,-19.6353431802967,-19.6353431802967,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,4,-26.101792603489635,-26.101792603489635,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,5,-33.3015778183013,-33.3015778183013,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,6,-39.77693821357483,-39.77693821357483,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,7,-43.48489026533437,-43.48489026533437,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,8,-48.01863895975524,-48.01863895975524,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,9,-52.51546740632247,-52.51546740632247,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,10,-59.07758014502695,-59.07758014502695,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,11,-66.3821734972426,-66.3821734972426,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,12,-71.0536737208781,-71.0536737208781,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,13,-74.85247894188304,-74.85247894188304,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,14,-78.56171942214024,-78.56171942214024,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,15,-85.86609372065844,-85.86609372065844,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,16,-89.7466135386304,-89.7466135386304,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,17,-98.04942589108784,-98.04942589108784,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,18,-102.4137559094578,-102.4137559094578,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,19,-106.68283886081545,-106.68283886081545,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,20,-113.96504307346719,-113.96504307346719,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,21,-118.22840536129488,-118.22840536129488,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,22,-125.51069977136207,-125.51069977136207,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,23,-132.85116250141294,-132.85116250141294,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,24,-137.08688110702585,-137.08688110702585,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,25,-144.42795016766144,-144.42795016766144,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,26,-147.4110030253601,-147.4110030253601,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,27,-147.7888289164748,-147.7888289164748,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,28,-148.02331273773007,-148.02331273773007,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,29,-148.0966631623313,-148.0966631623313,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,30,-148.3304461648093,-148.3304461648093,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,31,-148.5604786244633,-148.5604786244633,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,32,-148.8121362356401,-148.8121362356401,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,33,-149.02319172750347,-149.02319172750347,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,34,-149.25339035732338,-149.25339035732338,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,35,-149.4936437478595,-149.4936437478595,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,36,-149.72915009235226,-149.72915009235226,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,37,-149.8121045131781,-149.8121045131781,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,38,-150.02881217575327,-150.02881217575327,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,39,-150.1933500561695,-150.1933500561695,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,40,-150.43012058462006,-150.43012058462006,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,41,-150.49432627859085,-150.49432627859085,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,42,-150.64098029522663,-150.64098029522663,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,43,-150.81298418664986,-150.81298418664986,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,44,-151.0077748045723,-151.0077748045723,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,45,-151.17606672487736,-151.17606672487736,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,46,-151.3330407067792,-151.3330407067792,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,47,-151.5652935222329,-151.5652935222329,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,48,-151.8282869690141,-151.8282869690141,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,49,-152.10992706415757,-152.10992706415757,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,50,-152.17502277043155,-152.17502277043155,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,51,-152.39949553167648,-152.39949553167648,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,52,-152.48367329280742,-152.48367329280742,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,53,-152.68380887714596,-152.68380887714596,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,54,-152.82010461518146,-152.82010461518146,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,55,-153.01284763445935,-153.01284763445935,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,56,-153.22813670098753,-153.22813670098753,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,57,-153.3008017384518,-153.3008017384518,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,58,-153.52466862369016,-153.52466862369016,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,59,-153.710589792521,-153.710589792521,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,60,-153.87977248999042,-153.87977248999042,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,61,-153.98956621189978,-153.98956621189978,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,62,-154.1973399579965,-154.1973399579965,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,63,-154.24699629871267,-154.24699629871267,True,improvement
equity_priority,Equity Priority,0.75,0.75,1.5,42,64,equity_priority__iter_064__seed_42,64,-154.55337644796398,-154.55337644796398,True,improvement
