route_id,direction_id,canonical_trip_id,route_short_name,route_long_name,stop_id,stop_name,route_stop_order,stop_lat,stop_lon,elevation_m,snapped_distance_m
1,1,11948009_M11,1,CALIFORNIA,3848,California St & Baker St,22,37.78764725171,-122.44375316232,61.601665497,32.58170435072988
1,1,11948009_M11,1,CALIFORNIA,3859,California St & Divisadero St,23,37.78806716111,-122.44044026215,53.081661224,27.693647382001263
1,1,11948009_M11,1,CALIFORNIA,3885,California St & Pierce St,24,37.78848777269,-122.43712907593,50.698848724,28.4488922915659
1,1,11948009_M11,1,CALIFORNIA,6489,Steiner St & Sacramento St,25,37.78917163271,-122.43558099959,53.853862762,17.635802928059622
1,1,11948009_M11,1,CALIFORNIA,6296,Sacramento St & Fillmore St,26,37.78983688639,-122.4340272186,59.773410797,18.452781993916712
1,1,11948009_M11,1,CALIFORNIA,6320,Sacramento St & Webster St,27,37.79004428977,-122.43238465237,70.689300537,11.971578634891296
1,1,11948009_M11,1,CALIFORNIA,6292,Sacramento St & Buchanan St,28,37.79025202983,-122.43073689421,86.985321045,12.220691835421846
1,1,11948009_M11,1,CALIFORNIA,6306,Sacramento St & Laguna St,29,37.79045942133,-122.42909223364,93.992210388,19.415821544999083
1,1,11948009_M11,1,CALIFORNIA,6310,Sacramento St & Octavia St,30,37.79066678423,-122.42744790989,101.253463745,14.7810153065899
1,1,11948009_M11,1,CALIFORNIA,4905,Gough St & Sacramento St,31,37.79087442138,-122.42580220009,89.051269531,18.72449642211302
1,1,11948009_M11,1,CALIFORNIA,4016,Clay St & Franklin St,32,37.79196545764,-122.42434067753,72.958137512,12.561225578298556
1,1,11948009_M11,1,CALIFORNIA,4031,Clay St & Van Ness Ave,33,37.7921747101,-122.42269428092,61.705558777,20.681918456501915
1,1,11948009_M11,1,CALIFORNIA,4026,Clay St & Polk St,34,37.79238331151,-122.42105270487,57.030925751,4.758249510697714
1,1,11948009_M11,1,CALIFORNIA,4022,Clay St & Larkin St,35,37.79259314043,-122.41940180587,70.56829834,18.063723444286655
1,1,11948009_M11,1,CALIFORNIA,4019,Clay St & Hyde St,36,37.7928036349,-122.41775922295,85.864883423,13.375638093860555
1,1,11948009_M11,1,CALIFORNIA,4023,Clay St & Leavenworth St,37,37.79301361355,-122.41611315648,101.23638916,17.83504951053505
1,1,11948009_M11,1,CALIFORNIA,4020,Clay St & Jones St,38,37.79322324409,-122.4144701877,105.82850647,13.977539620814571
1,1,11948009_M11,1,CALIFORNIA,4030,Clay St & Taylor St,39,37.7934322689,-122.41282927154,85.274520874,10.745567953755252
1,1,11948009_M11,1,CALIFORNIA,4024,Clay St & Mason St,40,37.7934397825,-122.41070546875,74.938438416,25.860329750719274
1,1,11948009_M11,1,CALIFORNIA,4027,Clay St & Powell St,41,37.79385200392,-122.40954087968,58.374790192,5.268397551102196
1,1,11948009_M11,1,CALIFORNIA,4029,Clay St & Stockton St,42,37.79410756476,-122.40753213088,36.676933289,3.80992425827054
1,1,11948009_M11,1,CALIFORNIA,4018,Clay St & Grant Ave,43,37.7943451759,-122.40566310208,20.035575867,28.555803744248752
1,1,11948009_M11,1,CALIFORNIA,4021,Clay St & Kearny St,44,37.79445312461,-122.40479632493,12.429031372,33.96158298485247
1,1,11948009_M11,1,CALIFORNIA,4025,Clay St & Montgomery St,45,37.79466639589,-122.40313919723,5.454763889,32.48682918398775
1,1,11948009_M11,1,CALIFORNIA,4028,Clay St & Sansome St,46,37.79483944974,-122.40148760773,4.538556576,15.837712647577392
1,1,11948009_M11,1,CALIFORNIA,4017,Clay St & Front St,47,37.79516335955,-122.39914928103,3.379306078,6.762354626238759
1,1,11948009_M11,1,CALIFORNIA,4015,Clay St & Drumm St,48,37.79531302189,-122.39797477693,3.442254066,44.096360040959915
12,0,11953894_M11,12,FOLSOM-PACIFIC,5165,Jackson St & Van Ness Ave,1,37.7939349194,-122.42304863063,58.843250275,17.478000179034847
12,0,11953894_M11,12,FOLSOM-PACIFIC,5859,Pacific Ave & Van Ness Ave,2,37.79481733475,-122.4232272563,54.444721222,28.9059372482988
12,0,11953894_M11,12,FOLSOM-PACIFIC,5851,Pacific Ave & Polk St,3,37.79502736146,-122.42158289073,52.45426178,29.431807030242876
12,0,11953894_M11,12,FOLSOM-PACIFIC,5844,Pacific Ave & Larkin St,4,37.79523768487,-122.41993575484,59.140453339,13.16397451092974
12,0,11953894_M11,12,FOLSOM-PACIFIC,5839,Pacific Ave & Hyde St,5,37.79546356288,-122.41829351218,69.09589386,12.798550677650832
12,0,11953894_M11,12,FOLSOM-PACIFIC,5846,Pacific Ave & Leavenworth St,6,37.795670164,-122.41665283951,78.418823242,12.31839370799255
12,0,11953894_M11,12,FOLSOM-PACIFIC,5841,Pacific Ave & Jones St,7,37.79587739821,-122.4150055975,81.965087891,12.983839594196915
12,0,11953894_M11,12,FOLSOM-PACIFIC,5857,Pacific Ave & Taylor St,8,37.79608365654,-122.41336628355,69.114974976,13.130815337520032
12,0,11953894_M11,12,FOLSOM-PACIFIC,5848,Pacific Ave & Mason St,9,37.79629084483,-122.4117190232,53.835510254,12.34769938944455
12,0,11953894_M11,12,FOLSOM-PACIFIC,5853,Pacific Ave & Powell St,10,37.79649272031,-122.41007611776,38.569271088,13.062491514274916
12,0,11953894_M11,12,FOLSOM-PACIFIC,3087,Broadway & Stockton St,11,37.79762743661,-122.40861884317,29.290800095,28.828171157075836
12,0,11953894_M11,12,FOLSOM-PACIFIC,3082,Broadway & Columbus Ave,12,37.79792013981,-122.40623153682,21.874237061,14.058186934202109
12,0,11953894_M11,12,FOLSOM-PACIFIC,3084,Broadway & Montgomery St,13,37.79822292688,-122.40386316491,25.059814453,13.044820345229244
12,0,11953894_M11,12,FOLSOM-PACIFIC,7862,Broadway & Sansome St,14,37.79842977582,-122.40222863381,14.315531731,10.89117946784032
