stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code,stop_url,snapped_distance_m
5632,15632,Munich St & Naples St,37.71113307471,-122.43837012948,0, ,https://www.sfmta.com/15632,11.617792876113768
5633,15633,Galvez Ave & Hill Ave,37.72875541119,-122.3667712735,0, ,https://www.sfmta.com/15633,22.91686099631628
5634,15634,33 Moffitt St,37.73627651817,-122.43268168381,0, ,https://www.sfmta.com/15634,75.62874430545172
5638,15638,Market St & 1st St,37.79080545881,-122.39950442287,0, ,https://www.sfmta.com/15638,40.48015898340947
5639,15639,Market St & 2nd St,37.78926423088,-122.40137565266,0, ,https://www.sfmta.com/15639,11.614329314395208
5640,15640,Market St & 3rd St,37.78764171377,-122.40343093773,0, ,https://www.sfmta.com/15640,15.110037963758005
5641,15641,Market St & 3rd St,37.78764171377,-122.40343093773,0, ,https://www.sfmta.com/15641,6.918685222848593
5642,15642,Market St Between 4th & 3rd St,37.78673063582,-122.40458335971,0, ,https://www.sfmta.com/15642,14.86143650140446
5643,15643,Market St & 4th St,37.7857438394,-122.40583106947,0, ,https://www.sfmta.com/15643,4.539978159547386
5644,15644,Market St Between 5th & 4th St,37.78456001813,-122.40733707768,0, ,https://www.sfmta.com/15644,54.07195448047058
5645,15645,Market St & 5th St,37.78399141643,-122.40806660829,0, ,https://www.sfmta.com/15645,13.421614618276642
5646,15646,Market St & 5th St,37.78328788218,-122.40895221445,0, ,https://www.sfmta.com/15646,28.547315753773358
5647,15647,Market St & 6th St,37.78223059562,-122.41029213588,0, ,https://www.sfmta.com/15647,17.155898785324467
5648,15648,Market St & 6th St,37.78117713654,-122.41169995292,0, ,https://www.sfmta.com/15648,34.932814030261824
5649,15649,Market St & 7th St,37.77999168948,-122.4134874529,0, ,https://www.sfmta.com/15649,33.31741630717555
5650,15650,Market St & 7th St,37.78047860848,-122.41251224905,0, ,https://www.sfmta.com/15650,15.609427994478267
5651,15651,Market St & 8th St,37.77871929393,-122.41474106788,0, ,https://www.sfmta.com/15651,14.643070149691745
5652,15652,Market St & 9th St,37.77749369767,-122.41629174535,0, ,https://www.sfmta.com/15652,10.2275046042961
5653,15653,Market St & 15th St,37.76586810039,-122.4310256112,0, ,https://www.sfmta.com/15653,38.40869216641978
5654,15654,Market St & 16th St,37.76419569861,-122.43307451066,0, ,https://www.sfmta.com/15654,60.48186630360597
5655,15655,Market St & 5th  St,37.78399141643,-122.40806660829,0, ,https://www.sfmta.com/15655,12.01843664481383
5656,15656,Market St & 7th St,37.78047860848,-122.41251224905,0, ,https://www.sfmta.com/15656,11.747762016964897
5657,15657,Market St & Battery St,37.79101666058,-122.39914845423,0, ,https://www.sfmta.com/15657,12.508650773263458
5658,15658,Market St & Beale St,37.79240561428,-122.39738331913,0, ,https://www.sfmta.com/15658,37.20297874598481
5659,15659,Market St & Buchanan St,37.76960252052,-122.42630957719,0, ,https://www.sfmta.com/15659,24.80835404536502
5661,15661,Market St & Church St,37.7677349578,-122.42865708962,0, ,https://www.sfmta.com/15661,11.137794073547719
5662,15662,Market St & Church St,37.76750438899,-122.42894869198,0, ,https://www.sfmta.com/15662,36.66047633072874
5663,15663,Market St & Clayton St,37.75859216124,-122.4443343588,0, ,https://www.sfmta.com/15663,31.904902557999684
5665,15665,Market St & Castro St,37.76267080677,-122.4351880595,0, ,https://www.sfmta.com/15665,12.315638138509259
5667,15667,Market St & 17th St,37.76267080677,-122.4351880595,0, ,https://www.sfmta.com/15667,43.159057476869265
5668,15668,Market St & Dolores St,37.76904224306,-122.42685840147,0, ,https://www.sfmta.com/15668,28.066045173325275
5669,15669,Market St & Drumm St,37.79325641846,-122.39630187513,0, ,https://www.sfmta.com/15669,26.42836695477244
5671,15671,Market St & Front St,37.79171597371,-122.39826428776,0, ,https://www.sfmta.com/15671,24.810061363685108
5672,15672,Market St & Gough St,37.77303605216,-122.4219413842,0, ,https://www.sfmta.com/15672,30.052976530304097
5673,15673,Market St & Gough St,37.77290899254,-122.4221865663,0, ,https://www.sfmta.com/15673,17.599675368375255
5674,15674,Market St & Grant Ave,37.78632868529,-122.405013315,0, ,https://www.sfmta.com/15674,14.582300495887303
5675,15675,Market St & Guerrero St,37.77074761349,-122.42485264955,0, ,https://www.sfmta.com/15675,22.321835606877126
5676,15676,Market St & Hyde St,37.77871929393,-122.41474106788,0, ,https://www.sfmta.com/15676,53.40404741392854
5678,15678,Market St & Kearny St,37.78764171377,-122.40343093773,0, ,https://www.sfmta.com/15678,11.182516272961532
5680,15680,Market St & Larkin St,37.77749369767,-122.41629174535,0, ,https://www.sfmta.com/15680,12.590258820616658
5681,15681,Market St & Laguna St,37.77074761349,-122.42485264955,0, ,https://www.sfmta.com/15681,28.119732059144166
5682,15682,Market St & Main St,37.79309713682,-122.39650445927,0, ,https://www.sfmta.com/15682,16.559091660446814
5683,15683,Market St & Mason St,37.78294994628,-122.41027914404,0, ,https://www.sfmta.com/15683,57.25787671273909
5684,15684,Market St & Montgomery St,37.78872102588,-122.40206577354,0, ,https://www.sfmta.com/15684,44.55203913155578
5685,15685,Market St & New Montgomery St,37.78872102588,-122.40206577354,0, ,https://www.sfmta.com/15685,14.74049067911624
5686,15686,Market St & Noe St,37.76419569861,-122.43307451066,0, ,https://www.sfmta.com/15686,39.95164254472371
5687,15687,Market St & Noe St,37.76419569861,-122.43307451066,0, ,https://www.sfmta.com/15687,34.288721800513486
5688,15688,Market St & Powell St,37.78456001813,-122.40733707768,0, ,https://www.sfmta.com/15688,20.546345195731227
5689,15689,Market St & Sansome St,37.79024738768,-122.40055521249,0, ,https://www.sfmta.com/15689,26.666527716129004
5690,15690,Market St & Sanchez St,37.76601368497,-122.43082454788,0, ,https://www.sfmta.com/15690,21.671216770977374
5691,15691,Market St & Sanchez St,37.76586810039,-122.4310256112,0, ,https://www.sfmta.com/15691,22.309467254369576
5692,15692,Market St & South Van Ness Ave,37.775147141,-122.41925549466,0, ,https://www.sfmta.com/15692,11.655604986480943
5693,15693,Market St & Steuart St,37.79447959616,-122.39474771449,0, ,https://www.sfmta.com/15693,28.276783458458485
5694,15694,Market St & Stockton St,37.7857438394,-122.40583106947,0, ,https://www.sfmta.com/15694,4.429514791228724
5695,15695,Market St & Taylor St,37.78223059562,-122.41029213588,0, ,https://www.sfmta.com/15695,11.043245142683986
5696,15696,Market St & Van Ness Ave,37.775147141,-122.41925549466,0, ,https://www.sfmta.com/15696,5.663597542901513
5697,15697,Marview Way & Panorama Dr,37.75361622383,-122.45070872517,0, ,https://www.sfmta.com/15697,14.747110907252281
